proj,algo,exp,iter,tp,tn,fp,fn,F1,fpr,fnr,recall,tnr,precision,auc,G,accuracy,Gmean,balance
f4,nsga3,4,1,5.0,7.0,7.0,1.0,0.5555555555555556,0.5,0.16666666666666666,0.8333333333333334,0.5,0.4166666666666667,0.6666666666666667,0.6454972243679028,0.6,0.60380736442456,0.6273220037500351
f4,rs,4,1,4.0,8.0,6.0,2.0,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.4,0.619047619047619,0.6172133998483676,0.6,0.5656854249492381,0.6160829643667358
f4,spea2,4,1,4.0,9.0,5.0,2.0,0.5333333333333333,0.35714285714285715,0.3333333333333333,0.6666666666666666,0.6428571428571429,0.4444444444444444,0.6547619047619047,0.6546536707079772,0.65,0.6030226891555273,0.6545567112250736
f5,ga,5,1,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,ibea,5,1,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,nsga2,5,1,0.0,13.0,1.0,6.0,0.0,0.07142857142857142,1.0,0.0,0.9285714285714286,0.0,0.4642857142857143,0.0,0.65,0.0,0.291091669954314
f5,nsga3,5,1,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,rs,5,1,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,spea2,5,1,0.0,13.0,1.0,6.0,0.0,0.07142857142857142,1.0,0.0,0.9285714285714286,0.0,0.4642857142857143,0.0,0.65,0.0,0.291091669954314
f1,ga,1,2,0.0,10.0,1.0,9.0,0.0,0.09090909090909091,1.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.5,0.0,0.28997730219030415
f1,ibea,1,2,3.0,8.0,3.0,6.0,0.4,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.7272727272727273,0.5,0.5303030303030303,0.49236596391733095,0.55,0.5345224838248488,0.49067465715237546
f1,nsga2,1,2,6.0,5.0,6.0,3.0,0.5714285714285715,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.45454545454545453,0.5,0.5606060606060606,0.5504818825631803,0.55,0.5590169943749475,0.5479868518128395
f1,nsga3,1,2,0.0,9.0,2.0,9.0,0.0,0.18181818181818182,1.0,0.0,0.8181818181818182,0.0,0.40909090909090906,0.0,0.45,0.0,0.2813005317799139
f1,rs,1,2,0.0,9.0,2.0,9.0,0.0,0.18181818181818182,1.0,0.0,0.8181818181818182,0.0,0.40909090909090906,0.0,0.45,0.0,0.2813005317799139
f1,spea2,1,2,0.0,11.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.55,0.0,0.29289321881345254
f2,ga,2,2,4.0,8.0,1.0,7.0,0.5000000000000001,0.1111111111111111,0.6363636363636364,0.36363636363636365,0.8888888888888888,0.8,0.6262626262626263,0.5685352436149611,0.6,0.6531972647421809,0.5432153917335348
f2,ibea,2,2,11.0,5.0,4.0,0.0,0.846153846153846,0.4444444444444444,0.0,1.0,0.5555555555555556,0.7333333333333333,0.7777777777777778,0.7453559924999299,0.8,0.8563488385776752,0.6857303194726456
f2,nsga2,2,2,3.0,7.0,2.0,8.0,0.37499999999999994,0.2222222222222222,0.7272727272727273,0.2727272727272727,0.7777777777777778,0.6,0.5252525252525253,0.4605661864718383,0.5,0.529150262212918,0.4622694281128823
f2,nsga3,2,2,7.0,5.0,4.0,4.0,0.6363636363636364,0.4444444444444444,0.36363636363636365,0.6363636363636364,0.5555555555555556,0.6363636363636364,0.5959595959595959,0.5945883900105632,0.6,0.5945883900105632,0.5939444193486509
f2,rs,2,2,7.0,5.0,4.0,4.0,0.6363636363636364,0.4444444444444444,0.36363636363636365,0.6363636363636364,0.5555555555555556,0.6363636363636364,0.5959595959595959,0.5945883900105632,0.6,0.5945883900105632,0.5939444193486509
f2,spea2,2,2,6.0,6.0,3.0,5.0,0.6,0.3333333333333333,0.45454545454545453,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.6060606060606061,0.6030226891555273,0.6,0.6030226891555273,0.6014258655161846
f3,ga,3,2,13.0,2.0,0.0,5.0,0.8387096774193548,0.0,0.2777777777777778,0.7222222222222222,1.0,1.0,0.8611111111111112,0.8498365855987975,0.75,0.5345224838248488,0.8035814496704035
f3,ibea,3,2,6.0,2.0,0.0,12.0,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.4,0.3779644730092272,0.5285954792089683
f3,nsga2,3,2,10.0,2.0,0.0,8.0,0.7142857142857143,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.7777777777777778,0.7453559924999299,0.6,0.4472135954999579,0.6857303194726456
f3,nsga3,3,2,10.0,2.0,0.0,8.0,0.7142857142857143,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.7777777777777778,0.7453559924999299,0.6,0.4472135954999579,0.6857303194726456
f3,rs,3,2,10.0,2.0,0.0,8.0,0.7142857142857143,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.7777777777777778,0.7453559924999299,0.6,0.4472135954999579,0.6857303194726456
f3,spea2,3,2,9.0,2.0,0.0,9.0,0.6666666666666666,0.0,0.5,0.5,1.0,1.0,0.75,0.7071067811865476,0.55,0.4264014327112209,0.6464466094067263
f4,ga,4,2,3.0,8.0,6.0,3.0,0.4,0.42857142857142855,0.5,0.5,0.5714285714285714,0.3333333333333333,0.5357142857142857,0.5345224838248488,0.55,0.49236596391733095,0.534342685342668
f4,ibea,4,2,2.0,8.0,6.0,4.0,0.28571428571428575,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.25,0.45238095238095233,0.4364357804719847,0.5,0.408248290463863,0.43959036686000863
f4,nsga2,4,2,5.0,9.0,5.0,1.0,0.625,0.35714285714285715,0.16666666666666666,0.8333333333333334,0.6428571428571429,0.5,0.7380952380952381,0.7319250547113999,0.7,0.6708203932499369,0.72131666879239
f4,nsga3,4,2,4.0,4.0,10.0,2.0,0.4,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.4761904761904761,0.4364357804719847,0.4,0.4364357804719847,0.44263333758477974
f4,rs,4,2,3.0,7.0,7.0,3.0,0.37499999999999994,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.5,0.458257569495584,0.5
f4,spea2,4,2,4.0,7.0,7.0,2.0,0.4705882352941177,0.5,0.3333333333333333,0.6666666666666666,0.5,0.36363636363636365,0.5833333333333333,0.5773502691896257,0.55,0.5318160234783105,0.5750817072006014
f5,ga,5,2,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,ibea,5,2,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,nsga2,5,2,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,nsga3,5,2,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,rs,5,2,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,spea2,5,2,0.0,12.0,2.0,6.0,0.0,0.14285714285714285,1.0,0.0,0.8571428571428571,0.0,0.4285714285714286,0.0,0.6,0.0,0.2857142857142857
f1,ga,1,3,0.0,8.0,3.0,9.0,0.0,0.2727272727272727,1.0,0.0,0.7272727272727273,0.0,0.36363636363636365,0.0,0.4,0.0,0.26706747742740466
f1,ibea,1,3,0.0,10.0,1.0,9.0,0.0,0.09090909090909091,1.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.5,0.0,0.28997730219030415
f1,nsga2,1,3,0.0,11.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.55,0.0,0.29289321881345254
f1,nsga3,1,3,0.0,10.0,1.0,9.0,0.0,0.09090909090909091,1.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.5,0.0,0.28997730219030415
f1,rs,1,3,0.0,10.0,1.0,9.0,0.0,0.09090909090909091,1.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.5,0.0,0.28997730219030415
f1,spea2,1,3,3.0,7.0,4.0,6.0,0.375,0.36363636363636365,0.6666666666666666,0.3333333333333333,0.6363636363636364,0.42857142857142855,0.4848484848484848,0.4605661864718383,0.5,0.48038446141526137,0.46302893494941355
f2,ga,2,3,8.0,5.0,4.0,3.0,0.6956521739130435,0.4444444444444444,0.2727272727272727,0.7272727272727273,0.5555555555555556,0.6666666666666666,0.6414141414141414,0.6356417261637283,0.65,0.6454972243679028,0.6312785404354752
f2,ibea,2,3,6.0,5.0,4.0,5.0,0.5714285714285713,0.4444444444444444,0.45454545454545453,0.5454545454545454,0.5555555555555556,0.6,0.5505050505050505,0.5504818825631803,0.55,0.5477225575051661,0.5504766777766337
f2,nsga2,2,3,1.0,9.0,0.0,10.0,0.16666666666666669,0.0,0.9090909090909091,0.09090909090909091,1.0,1.0,0.5454545454545454,0.30151134457776363,0.5,0.6882472016116853,0.35717565346677504
f2,nsga3,2,3,10.0,4.0,5.0,1.0,0.7692307692307692,0.5555555555555556,0.09090909090909091,0.9090909090909091,0.4444444444444444,0.6666666666666666,0.6767676767676768,0.6356417261637282,0.7,0.7302967433402214,0.6019381718133732
f2,rs,2,3,8.0,3.0,6.0,3.0,0.64,0.6666666666666666,0.2727272727272727,0.7272727272727273,0.3333333333333333,0.5714285714285714,0.5303030303030303,0.49236596391733095,0.55,0.5345224838248488,0.49067465715237546
f2,spea2,2,3,7.0,4.0,5.0,4.0,0.6086956521739131,0.5555555555555556,0.36363636363636365,0.6363636363636364,0.4444444444444444,0.5833333333333334,0.5404040404040403,0.5318160234783105,0.55,0.5400617248673217,0.530493141547794
f3,ga,3,3,4.0,2.0,0.0,14.0,0.3636363636363636,0.0,0.7777777777777778,0.2222222222222222,1.0,1.0,0.6111111111111112,0.4714045207910317,0.3,0.3535533905932738,0.4500280590771297
f3,ibea,3,3,9.0,2.0,0.0,9.0,0.6666666666666666,0.0,0.5,0.5,1.0,1.0,0.75,0.7071067811865476,0.55,0.4264014327112209,0.6464466094067263
f3,nsga2,3,3,12.0,2.0,0.0,6.0,0.8,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.8333333333333333,0.816496580927726,0.7,0.5,0.7642977396044841
f3,nsga3,3,3,10.0,2.0,0.0,8.0,0.7142857142857143,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.7777777777777778,0.7453559924999299,0.6,0.4472135954999579,0.6857303194726456
f3,rs,3,3,11.0,2.0,0.0,7.0,0.7586206896551725,0.0,0.3888888888888889,0.6111111111111112,1.0,1.0,0.8055555555555556,0.7817359599705717,0.65,0.4714045207910317,0.725014029538565
f3,spea2,3,3,12.0,2.0,0.0,6.0,0.8,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.8333333333333333,0.816496580927726,0.7,0.5,0.7642977396044841
f4,ga,4,3,5.0,7.0,7.0,1.0,0.5555555555555556,0.5,0.16666666666666666,0.8333333333333334,0.5,0.4166666666666667,0.6666666666666667,0.6454972243679028,0.6,0.60380736442456,0.6273220037500351
f4,ibea,4,3,4.0,8.0,6.0,2.0,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.4,0.619047619047619,0.6172133998483676,0.6,0.5656854249492381,0.6160829643667358
f4,nsga2,4,3,4.0,9.0,5.0,2.0,0.5333333333333333,0.35714285714285715,0.3333333333333333,0.6666666666666666,0.6428571428571429,0.4444444444444444,0.6547619047619047,0.6546536707079772,0.65,0.6030226891555273,0.6545567112250736
f4,nsga3,4,3,4.0,7.0,7.0,2.0,0.4705882352941177,0.5,0.3333333333333333,0.6666666666666666,0.5,0.36363636363636365,0.5833333333333333,0.5773502691896257,0.55,0.5318160234783105,0.5750817072006014
f4,rs,4,3,4.0,10.0,4.0,2.0,0.5714285714285715,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.5,0.6904761904761905,0.6900655593423543,0.7,0.6454972243679028,0.6895617902284452
f4,spea2,4,3,5.0,9.0,5.0,1.0,0.625,0.35714285714285715,0.16666666666666666,0.8333333333333334,0.6428571428571429,0.5,0.7380952380952381,0.7319250547113999,0.7,0.6708203932499369,0.72131666879239
f5,ga,5,3,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,ibea,5,3,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,nsga2,5,3,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,nsga3,5,3,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,rs,5,3,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,spea2,5,3,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f1,ga,1,4,0.0,8.0,3.0,9.0,0.0,0.2727272727272727,1.0,0.0,0.7272727272727273,0.0,0.36363636363636365,0.0,0.4,0.0,0.26706747742740466
f1,ibea,1,4,0.0,10.0,1.0,9.0,0.0,0.09090909090909091,1.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.5,0.0,0.28997730219030415
f1,nsga2,1,4,0.0,10.0,1.0,9.0,0.0,0.09090909090909091,1.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.5,0.0,0.28997730219030415
f1,nsga3,1,4,5.0,7.0,4.0,4.0,0.5555555555555556,0.36363636363636365,0.4444444444444444,0.5555555555555556,0.6363636363636364,0.5555555555555556,0.595959595959596,0.5945883900105632,0.6,0.5945883900105632,0.5939444193486509
f1,rs,1,4,0.0,8.0,3.0,9.0,0.0,0.2727272727272727,1.0,0.0,0.7272727272727273,0.0,0.36363636363636365,0.0,0.4,0.0,0.26706747742740466
f1,spea2,1,4,0.0,10.0,1.0,9.0,0.0,0.09090909090909091,1.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.5,0.0,0.28997730219030415
f2,ga,2,4,1.0,9.0,0.0,10.0,0.16666666666666669,0.0,0.9090909090909091,0.09090909090909091,1.0,1.0,0.5454545454545454,0.30151134457776363,0.5,0.6882472016116853,0.35717565346677504
f2,ibea,2,4,6.0,5.0,4.0,5.0,0.5714285714285713,0.4444444444444444,0.45454545454545453,0.5454545454545454,0.5555555555555556,0.6,0.5505050505050505,0.5504818825631803,0.55,0.5477225575051661,0.5504766777766337
f2,nsga2,2,4,8.0,5.0,4.0,3.0,0.6956521739130435,0.4444444444444444,0.2727272727272727,0.7272727272727273,0.5555555555555556,0.6666666666666666,0.6414141414141414,0.6356417261637283,0.65,0.6454972243679028,0.6312785404354752
f2,nsga3,2,4,9.0,3.0,6.0,2.0,0.6923076923076923,0.6666666666666666,0.18181818181818182,0.8181818181818182,0.3333333333333333,0.6,0.5757575757575759,0.5222329678670935,0.6,0.6,0.5113783182849365
f2,rs,2,4,5.0,5.0,4.0,6.0,0.5,0.4444444444444444,0.5454545454545454,0.45454545454545453,0.5555555555555556,0.5555555555555556,0.5050505050505051,0.502518907629606,0.5,0.502518907629606,0.5024803896555656
f2,spea2,2,4,5.0,7.0,2.0,6.0,0.5555555555555556,0.2222222222222222,0.5454545454545454,0.45454545454545453,0.7777777777777778,0.7142857142857143,0.6161616161616161,0.5945883900105632,0.6,0.6201736729460422,0.5835246842810444
f3,ga,3,4,17.0,2.0,0.0,1.0,0.9714285714285714,0.0,0.05555555555555555,0.9444444444444444,1.0,1.0,0.9722222222222222,0.97182531580755,0.95,0.816496580927726,0.9607162899340806
f3,ibea,3,4,10.0,2.0,0.0,8.0,0.7142857142857143,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.7777777777777778,0.7453559924999299,0.6,0.4472135954999579,0.6857303194726456
f3,nsga2,3,4,4.0,2.0,0.0,14.0,0.3636363636363636,0.0,0.7777777777777778,0.2222222222222222,1.0,1.0,0.6111111111111112,0.4714045207910317,0.3,0.3535533905932738,0.4500280590771297
f3,nsga3,3,4,5.0,2.0,0.0,13.0,0.4347826086956522,0.0,0.7222222222222222,0.2777777777777778,1.0,1.0,0.6388888888888888,0.5270462766947299,0.35,0.3651483716701107,0.4893117691430491
f3,rs,3,4,10.0,2.0,0.0,8.0,0.7142857142857143,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.7777777777777778,0.7453559924999299,0.6,0.4472135954999579,0.6857303194726456
f3,spea2,3,4,9.0,2.0,0.0,9.0,0.6666666666666666,0.0,0.5,0.5,1.0,1.0,0.75,0.7071067811865476,0.55,0.4264014327112209,0.6464466094067263
f4,ga,4,4,5.0,7.0,7.0,1.0,0.5555555555555556,0.5,0.16666666666666666,0.8333333333333334,0.5,0.4166666666666667,0.6666666666666667,0.6454972243679028,0.6,0.60380736442456,0.6273220037500351
f4,ibea,4,4,5.0,8.0,6.0,1.0,0.5882352941176471,0.42857142857142855,0.16666666666666666,0.8333333333333334,0.5714285714285714,0.45454545454545453,0.7023809523809524,0.6900655593423543,0.65,0.6356417261637282,0.6748452313393414
f4,nsga2,4,4,6.0,4.0,10.0,0.0,0.5454545454545454,0.7142857142857143,0.0,1.0,0.2857142857142857,0.375,0.6428571428571428,0.5345224838248488,0.5,0.6123724356957945,0.4949237277238947
f4,nsga3,4,4,6.0,7.0,7.0,0.0,0.631578947368421,0.5,0.0,1.0,0.5,0.46153846153846156,0.75,0.7071067811865476,0.65,0.6793662204867574,0.6464466094067263
f4,rs,4,4,4.0,9.0,5.0,2.0,0.5333333333333333,0.35714285714285715,0.3333333333333333,0.6666666666666666,0.6428571428571429,0.4444444444444444,0.6547619047619047,0.6546536707079772,0.65,0.6030226891555273,0.6545567112250736
f4,spea2,4,4,5.0,9.0,5.0,1.0,0.625,0.35714285714285715,0.16666666666666666,0.8333333333333334,0.6428571428571429,0.5,0.7380952380952381,0.7319250547113999,0.7,0.6708203932499369,0.72131666879239
f5,ga,5,4,0.0,13.0,1.0,6.0,0.0,0.07142857142857142,1.0,0.0,0.9285714285714286,0.0,0.4642857142857143,0.0,0.65,0.0,0.291091669954314
f5,ibea,5,4,3.0,8.0,6.0,3.0,0.4,0.42857142857142855,0.5,0.5,0.5714285714285714,0.3333333333333333,0.5357142857142857,0.5345224838248488,0.55,0.49236596391733095,0.534342685342668
f5,nsga2,5,4,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,nsga3,5,4,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,rs,5,4,0.0,14.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7,0.0,0.29289321881345254
f5,spea2,5,4,0.0,12.0,2.0,6.0,0.0,0.14285714285714285,1.0,0.0,0.8571428571428571,0.0,0.4285714285714286,0.0,0.6,0.0,0.2857142857142857
f1,ga,1,5,0.0,9.0,2.0,9.0,0.0,0.18181818181818182,1.0,0.0,0.8181818181818182,0.0,0.40909090909090906,0.0,0.45,0.0,0.2813005317799139
f1,ibea,1,5,0.0,7.0,4.0,9.0,0.0,0.36363636363636365,1.0,0.0,0.6363636363636364,0.0,0.3181818181818182,0.0,0.35,0.0,0.247593392852416
f1,nsga2,1,5,0.0,10.0,1.0,9.0,0.0,0.09090909090909091,1.0,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.5,0.0,0.28997730219030415
f1,nsga3,1,5,5.0,6.0,5.0,4.0,0.5263157894736842,0.45454545454545453,0.4444444444444444,0.5555555555555556,0.5454545454545454,0.5,0.5505050505050505,0.5504818825631803,0.55,0.5477225575051661,0.5504766777766338
f1,rs,1,5,5.0,7.0,4.0,4.0,0.5555555555555556,0.36363636363636365,0.4444444444444444,0.5555555555555556,0.6363636363636364,0.5555555555555556,0.595959595959596,0.5945883900105632,0.6,0.5945883900105632,0.5939444193486509
f1,spea2,1,5,0.0,8.0,3.0,9.0,0.0,0.2727272727272727,1.0,0.0,0.7272727272727273,0.0,0.36363636363636365,0.0,0.4,0.0,0.26706747742740466
f2,ga,2,5,3.0,8.0,1.0,8.0,0.39999999999999997,0.1111111111111111,0.7272727272727273,0.2727272727272727,0.8888888888888888,0.75,0.5808080808080808,0.4923659639173309,0.55,0.6123724356957945,0.4797734633608852
f2,ibea,2,5,4.0,6.0,3.0,7.0,0.4444444444444444,0.3333333333333333,0.6363636363636364,0.36363636363636365,0.6666666666666666,0.5714285714285714,0.5151515151515152,0.49236596391733095,0.5,0.5135525910130955,0.4920286480533269
f2,nsga2,2,5,2.0,8.0,1.0,9.0,0.28571428571428575,0.1111111111111111,0.8181818181818182,0.18181818181818182,0.8888888888888888,0.6666666666666666,0.5353535353535354,0.40201512610368484,0.5,0.5601120336112039,0.41614763569218494
f2,nsga3,2,5,5.0,9.0,0.0,6.0,0.625,0.0,0.5454545454545454,0.45454545454545453,1.0,1.0,0.7272727272727273,0.674199862463242,0.7,0.7745966692414834,0.614305392080065
f2,rs,2,5,9.0,6.0,3.0,2.0,0.7826086956521738,0.3333333333333333,0.18181818181818182,0.8181818181818182,0.6666666666666666,0.75,0.7424242424242425,0.7385489458759964,0.75,0.75,0.7315144674747069
f2,spea2,2,5,7.0,8.0,1.0,4.0,0.7368421052631579,0.1111111111111111,0.36363636363636365,0.6363636363636364,0.8888888888888888,0.875,0.7626262626262625,0.7521014330903549,0.75,0.7637626158259733,0.7311347140564411
f3,ga,3,5,11.0,2.0,0.0,7.0,0.7586206896551725,0.0,0.3888888888888889,0.6111111111111112,1.0,1.0,0.8055555555555556,0.7817359599705717,0.65,0.4714045207910317,0.725014029538565
f3,ibea,3,5,10.0,2.0,0.0,8.0,0.7142857142857143,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.7777777777777778,0.7453559924999299,0.6,0.4472135954999579,0.6857303194726456
f3,nsga2,3,5,10.0,2.0,0.0,8.0,0.7142857142857143,0.0,0.4444444444444444,0.5555555555555556,1.0,1.0,0.7777777777777778,0.7453559924999299,0.6,0.4472135954999579,0.6857303194726456
f3,nsga3,3,5,11.0,2.0,0.0,7.0,0.7586206896551725,0.0,0.3888888888888889,0.6111111111111112,1.0,1.0,0.8055555555555556,0.7817359599705717,0.65,0.4714045207910317,0.725014029538565
