proj,algo,exp,iter,tp,tn,fp,fn,F1,fpr,fnr,recall,tnr,precision,auc,G,accuracy,Gmean,balance
f1,nsga3,1,2,24.0,41.0,0.0,4.0,0.923076923076923,0.0,0.14285714285714285,0.8571428571428571,1.0,1.0,0.9285714285714286,0.9258200997725514,0.9420289855072463,0.9545214042184236,0.8989847455447789
f1,rs,1,2,23.0,41.0,0.0,5.0,0.9019607843137255,0.0,0.17857142857142858,0.8214285714285714,1.0,1.0,0.9107142857142857,0.9063269671749657,0.927536231884058,0.9440891630699332,0.8737309319309736
f1,spea2,1,2,26.0,37.0,4.0,2.0,0.896551724137931,0.0975609756097561,0.07142857142857142,0.9285714285714286,0.9024390243902439,0.8666666666666667,0.9155052264808362,0.9154119805184194,0.9130434782608695,0.9067647005823629,0.91450092170598
f2,ga,2,2,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,ibea,2,2,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,nsga2,2,2,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,nsga3,2,2,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,rs,2,2,49.0,14.0,5.0,1.0,0.9423076923076924,0.2631578947368421,0.02,0.98,0.7368421052631579,0.9074074074074074,0.858421052631579,0.8497677701336376,0.9130434782608695,0.9202790773710514,0.8133826407293163
f2,spea2,2,2,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f3,ga,3,2,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,ibea,3,2,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,nsga2,3,2,39.0,20.0,8.0,2.0,0.8863636363636364,0.2857142857142857,0.04878048780487805,0.9512195121951219,0.7142857142857143,0.8297872340425532,0.8327526132404182,0.8242830270670393,0.855072463768116,0.8685344155229403,0.7950461160996134
f3,nsga3,3,2,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,rs,3,2,41.0,13.0,15.0,0.0,0.8453608247422679,0.5357142857142857,0.0,1.0,0.4642857142857143,0.7321428571428571,0.7321428571428572,0.6813851438692469,0.782608695652174,0.8556534679079242,0.6211927957929211
f3,spea2,3,2,37.0,22.0,6.0,4.0,0.8809523809523809,0.21428571428571427,0.0975609756097561,0.9024390243902439,0.7857142857142857,0.8604651162790697,0.8440766550522648,0.8420565500306244,0.855072463768116,0.853279478026251,0.833511995463838
f4,ga,4,2,45.0,18.0,6.0,0.0,0.9375,0.25,0.0,1.0,0.75,0.8823529411764706,0.875,0.8660254037844386,0.9130434782608695,0.9393364366277243,0.8232233047033631
f4,ibea,4,2,45.0,18.0,6.0,0.0,0.9375,0.25,0.0,1.0,0.75,0.8823529411764706,0.875,0.8660254037844386,0.9130434782608695,0.9393364366277243,0.8232233047033631
f4,nsga2,4,2,32.0,19.0,5.0,13.0,0.7804878048780488,0.20833333333333334,0.28888888888888886,0.7111111111111111,0.7916666666666666,0.8648648648648649,0.751388888888889,0.7503085784948503,0.7391304347826086,0.7165985720844785,0.7481472971147276
f4,nsga3,4,2,32.0,19.0,5.0,13.0,0.7804878048780488,0.20833333333333334,0.28888888888888886,0.7111111111111111,0.7916666666666666,0.8648648648648649,0.751388888888889,0.7503085784948503,0.7391304347826086,0.7165985720844785,0.7481472971147276
f4,rs,4,2,37.0,20.0,4.0,8.0,0.8604651162790697,0.16666666666666666,0.17777777777777778,0.8222222222222222,0.8333333333333334,0.9024390243902439,0.8277777777777777,0.8277591347639633,0.8260869565217391,0.8028694184834098,0.8276881953414353
f4,spea2,4,2,38.0,19.0,5.0,7.0,0.8636363636363636,0.20833333333333334,0.15555555555555556,0.8444444444444444,0.7916666666666666,0.8837209302325582,0.8180555555555556,0.8176298175326769,0.8260869565217391,0.8036143754318458,0.8161518171942196
f1,ga,1,3,27.0,39.0,2.0,1.0,0.9473684210526316,0.04878048780487805,0.03571428571428571,0.9642857142857143,0.9512195121951219,0.9310344827586207,0.9577526132404182,0.9577303309176242,0.9565217391304348,0.9527636751522672,0.9572504608529899
f1,ibea,1,3,27.0,39.0,2.0,1.0,0.9473684210526316,0.04878048780487805,0.03571428571428571,0.9642857142857143,0.9512195121951219,0.9310344827586207,0.9577526132404182,0.9577303309176242,0.9565217391304348,0.9527636751522672,0.9572504608529899
f1,nsga2,1,3,27.0,34.0,7.0,1.0,0.8709677419354839,0.17073170731707318,0.03571428571428571,0.9642857142857143,0.8292682926829268,0.7941176470588235,0.8967770034843207,0.8942323903461845,0.8840579710144928,0.8783100656536799,0.8766613886743402
f1,nsga3,1,3,23.0,41.0,0.0,5.0,0.9019607843137255,0.0,0.17857142857142858,0.8214285714285714,1.0,1.0,0.9107142857142857,0.9063269671749657,0.927536231884058,0.9440891630699332,0.8737309319309736
f1,rs,1,3,25.0,38.0,3.0,3.0,0.8928571428571429,0.07317073170731707,0.10714285714285714,0.8928571428571429,0.926829268292683,0.8928571428571429,0.9098432055749128,0.9096846334879914,0.9130434782608695,0.9096846334879914,0.9082570225703382
f1,spea2,1,3,4.0,41.0,0.0,24.0,0.25,0.0,0.8571428571428571,0.14285714285714285,1.0,1.0,0.5714285714285714,0.3779644730092272,0.6521739130434783,0.7942098153317112,0.3939084732686735
f2,ga,2,3,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,ibea,2,3,47.0,10.0,9.0,3.0,0.8867924528301886,0.47368421052631576,0.06,0.94,0.5263157894736842,0.8392857142857143,0.7331578947368421,0.7033753209384468,0.8260869565217391,0.8034951123711928,0.662378369100898
f2,nsga2,2,3,49.0,13.0,6.0,1.0,0.9333333333333333,0.3157894736842105,0.02,0.98,0.6842105263157895,0.8909090909090909,0.8321052631578947,0.8188567126118426,0.8985507246376812,0.9095453409658736,0.7762557356156915
f2,nsga3,2,3,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,rs,2,3,49.0,14.0,5.0,1.0,0.9423076923076924,0.2631578947368421,0.02,0.98,0.7368421052631579,0.9074074074074074,0.858421052631579,0.8497677701336376,0.9130434782608695,0.9202790773710514,0.8133826407293163
f2,spea2,2,3,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f3,ga,3,3,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,ibea,3,3,36.0,22.0,6.0,5.0,0.8674698795180722,0.21428571428571427,0.12195121951219512,0.8780487804878049,0.7857142857142857,0.8571428571428571,0.8318815331010453,0.8305994644732654,0.8405797101449275,0.8357108940373449,0.8256577112582114
f3,nsga2,3,3,41.0,21.0,7.0,0.0,0.9213483146067416,0.25,0.0,1.0,0.75,0.8541666666666666,0.875,0.8660254037844386,0.8985507246376812,0.924211375534118,0.8232233047033631
f3,nsga3,3,3,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,rs,3,3,36.0,22.0,6.0,5.0,0.8674698795180722,0.21428571428571427,0.12195121951219512,0.8780487804878049,0.7857142857142857,0.8571428571428571,0.8318815331010453,0.8305994644732654,0.8405797101449275,0.8357108940373449,0.8256577112582114
f3,spea2,3,3,33.0,22.0,6.0,8.0,0.8250000000000001,0.21428571428571427,0.1951219512195122,0.8048780487804879,0.7857142857142857,0.8461538461538461,0.7952961672473868,0.7952384429746018,0.7971014492753623,0.7877263614433762,0.7950720331498792
f4,ga,4,3,41.0,19.0,5.0,4.0,0.9010989010989011,0.20833333333333334,0.08888888888888889,0.9111111111111111,0.7916666666666666,0.8913043478260869,0.8513888888888889,0.8492916438399098,0.8695652173913043,0.8580762763474152,0.839837563165268
f4,ibea,4,3,45.0,18.0,6.0,0.0,0.9375,0.25,0.0,1.0,0.75,0.8823529411764706,0.875,0.8660254037844386,0.9130434782608695,0.9393364366277243,0.8232233047033631
f4,nsga2,4,3,41.0,18.0,6.0,4.0,0.891304347826087,0.25,0.08888888888888889,0.9111111111111111,0.75,0.8723404255319149,0.8305555555555555,0.8266397845091497,0.855072463768116,0.8448272459119693,0.8123817245470191
f4,nsga3,4,3,30.0,19.0,5.0,15.0,0.75,0.20833333333333334,0.3333333333333333,0.6666666666666666,0.7916666666666666,0.8571428571428571,0.7291666666666666,0.7264831572567788,0.7101449275362319,0.6920921879624531,0.7220486653307014
f4,rs,4,3,45.0,18.0,6.0,0.0,0.9375,0.25,0.0,1.0,0.75,0.8823529411764706,0.875,0.8660254037844386,0.9130434782608695,0.9393364366277243,0.8232233047033631
f4,spea2,4,3,45.0,18.0,6.0,0.0,0.9375,0.25,0.0,1.0,0.75,0.8823529411764706,0.875,0.8660254037844386,0.9130434782608695,0.9393364366277243,0.8232233047033631
f1,ga,1,4,27.0,34.0,7.0,1.0,0.8709677419354839,0.17073170731707318,0.03571428571428571,0.9642857142857143,0.8292682926829268,0.7941176470588235,0.8967770034843207,0.8942323903461845,0.8840579710144928,0.8783100656536799,0.8766613886743402
f1,ibea,1,4,27.0,34.0,7.0,1.0,0.8709677419354839,0.17073170731707318,0.03571428571428571,0.9642857142857143,0.8292682926829268,0.7941176470588235,0.8967770034843207,0.8942323903461845,0.8840579710144928,0.8783100656536799,0.8766613886743402
f1,nsga2,1,4,27.0,34.0,7.0,1.0,0.8709677419354839,0.17073170731707318,0.03571428571428571,0.9642857142857143,0.8292682926829268,0.7941176470588235,0.8967770034843207,0.8942323903461845,0.8840579710144928,0.8783100656536799,0.8766613886743402
f1,nsga3,1,4,23.0,41.0,0.0,5.0,0.9019607843137255,0.0,0.17857142857142858,0.8214285714285714,1.0,1.0,0.9107142857142857,0.9063269671749657,0.927536231884058,0.9440891630699332,0.8737309319309736
f1,rs,1,4,27.0,34.0,7.0,1.0,0.8709677419354839,0.17073170731707318,0.03571428571428571,0.9642857142857143,0.8292682926829268,0.7941176470588235,0.8967770034843207,0.8942323903461845,0.8840579710144928,0.8783100656536799,0.8766613886743402
f1,spea2,1,4,27.0,39.0,2.0,1.0,0.9473684210526316,0.04878048780487805,0.03571428571428571,0.9642857142857143,0.9512195121951219,0.9310344827586207,0.9577526132404182,0.9577303309176242,0.9565217391304348,0.9527636751522672,0.9572504608529899
f2,ga,2,4,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,ibea,2,4,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,nsga2,2,4,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,nsga3,2,4,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,rs,2,4,49.0,14.0,5.0,1.0,0.9423076923076924,0.2631578947368421,0.02,0.98,0.7368421052631579,0.9074074074074074,0.858421052631579,0.8497677701336376,0.9130434782608695,0.9202790773710514,0.8133826407293163
f2,spea2,2,4,46.0,15.0,4.0,4.0,0.92,0.21052631578947367,0.08,0.92,0.7894736842105263,0.92,0.8547368421052631,0.8522416262267903,0.8840579710144928,0.8522416262267903,0.840749678744611
f3,ga,3,4,34.0,22.0,6.0,7.0,0.8395061728395061,0.21428571428571427,0.17073170731707318,0.8292682926829268,0.7857142857142857,0.85,0.8074912891986062,0.807197586871313,0.8115942028985508,0.8030115728972382,0.8062634737196654
f3,ibea,3,4,36.0,22.0,6.0,5.0,0.8674698795180722,0.21428571428571427,0.12195121951219512,0.8780487804878049,0.7857142857142857,0.8571428571428571,0.8318815331010453,0.8305994644732654,0.8405797101449275,0.8357108940373449,0.8256577112582114
f3,nsga2,3,4,28.0,24.0,4.0,13.0,0.767123287671233,0.14285714285714285,0.3170731707317073,0.6829268292682927,0.8571428571428571,0.875,0.770034843205575,0.7650920556760059,0.7536231884057971,0.753370803500884,0.7540898956293536
f3,nsga3,3,4,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,rs,3,4,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,spea2,3,4,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f4,ga,4,4,35.0,19.0,5.0,10.0,0.823529411764706,0.20833333333333334,0.2222222222222222,0.7777777777777778,0.7916666666666666,0.875,0.7847222222222222,0.7846914939903075,0.782608695652174,0.7571498280188443,0.7846102441767941
f4,ibea,4,4,23.0,20.0,4.0,22.0,0.6388888888888888,0.16666666666666666,0.4888888888888889,0.5111111111111111,0.8333333333333334,0.8518518518518519,0.6722222222222222,0.6526300069150406,0.6231884057971014,0.6369016713567898,0.6347671130245867
f4,nsga2,4,4,40.0,19.0,5.0,5.0,0.8888888888888888,0.20833333333333334,0.1111111111111111,0.8888888888888888,0.7916666666666666,0.8888888888888888,0.8402777777777778,0.838870492807861,0.855072463768116,0.838870492807861,0.8330442322198429
f4,nsga3,4,4,39.0,19.0,5.0,6.0,0.8764044943820225,0.20833333333333334,0.13333333333333333,0.8666666666666667,0.7916666666666666,0.8863636363636364,0.8291666666666667,0.8283182426526118,0.8405797101449275,0.8207535340383029,0.825099234484872
f4,rs,4,4,45.0,18.0,6.0,0.0,0.9375,0.25,0.0,1.0,0.75,0.8823529411764706,0.875,0.8660254037844386,0.9130434782608695,0.9393364366277243,0.8232233047033631
f4,spea2,4,4,34.0,19.0,5.0,11.0,0.8095238095238095,0.20833333333333334,0.24444444444444444,0.7555555555555555,0.7916666666666666,0.8717948717948718,0.7736111111111111,0.7734003802353269,0.7681159420289855,0.7430590502354117,0.7728922456216754
f1,ga,1,5,27.0,35.0,6.0,1.0,0.8852459016393442,0.14634146341463414,0.03571428571428571,0.9642857142857143,0.8536585365853658,0.8181818181818182,0.9089721254355402,0.9072875683637008,0.8985507246376812,0.8918825850158447,0.8934839586765957
f1,ibea,1,5,9.0,41.0,0.0,19.0,0.4864864864864865,0.0,0.6785714285714286,0.32142857142857145,1.0,1.0,0.6607142857142857,0.5669467095138409,0.7246376811594203,0.8266397845091497,0.5201775413376999
f1,nsga2,1,5,27.0,39.0,2.0,1.0,0.9473684210526316,0.04878048780487805,0.03571428571428571,0.9642857142857143,0.9512195121951219,0.9310344827586207,0.9577526132404182,0.9577303309176242,0.9565217391304348,0.9527636751522672,0.9572504608529899
f1,nsga3,1,5,27.0,34.0,7.0,1.0,0.8709677419354839,0.17073170731707318,0.03571428571428571,0.9642857142857143,0.8292682926829268,0.7941176470588235,0.8967770034843207,0.8942323903461845,0.8840579710144928,0.8783100656536799,0.8766613886743402
f1,rs,1,5,23.0,41.0,0.0,5.0,0.9019607843137255,0.0,0.17857142857142858,0.8214285714285714,1.0,1.0,0.9107142857142857,0.9063269671749657,0.927536231884058,0.9440891630699332,0.8737309319309736
f1,spea2,1,5,27.0,34.0,7.0,1.0,0.8709677419354839,0.17073170731707318,0.03571428571428571,0.9642857142857143,0.8292682926829268,0.7941176470588235,0.8967770034843207,0.8942323903461845,0.8840579710144928,0.8783100656536799,0.8766613886743402
f2,ga,2,5,47.0,14.0,5.0,3.0,0.9215686274509804,0.2631578947368421,0.06,0.94,0.7368421052631579,0.9038461538461539,0.838421052631579,0.8322449032270299,0.8840579710144928,0.8627536678581639,0.8091439317675138
f2,ibea,2,5,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,nsga2,2,5,46.0,13.0,6.0,4.0,0.9019607843137256,0.3157894736842105,0.08,0.92,0.6842105263157895,0.8846153846153846,0.8021052631578947,0.7933937762615273,0.855072463768116,0.8224783208299743,0.7696491896153275
f2,nsga3,2,5,49.0,14.0,5.0,1.0,0.9423076923076924,0.2631578947368421,0.02,0.98,0.7368421052631579,0.9074074074074074,0.858421052631579,0.8497677701336376,0.9130434782608695,0.9202790773710514,0.8133826407293163
f2,rs,2,5,47.0,15.0,4.0,3.0,0.9306930693069307,0.21052631578947367,0.06,0.94,0.7894736842105263,0.9215686274509803,0.8647368421052631,0.8614553169827758,0.8985507246376812,0.8763411756896684,0.8452076719603178
f2,spea2,2,5,36.0,16.0,3.0,14.0,0.8089887640449438,0.15789473684210525,0.28,0.72,0.8421052631578947,0.9230769230769231,0.7810526315789473,0.7786628214276602,0.7536231884057971,0.7016464154456233,0.7726998153075567
f3,ga,3,5,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,ibea,3,5,39.0,20.0,8.0,2.0,0.8863636363636364,0.2857142857142857,0.04878048780487805,0.9512195121951219,0.7142857142857143,0.8297872340425532,0.8327526132404182,0.8242830270670393,0.855072463768116,0.8685344155229403,0.7950461160996134
f3,nsga2,3,5,37.0,22.0,6.0,4.0,0.8809523809523809,0.21428571428571427,0.0975609756097561,0.9024390243902439,0.7857142857142857,0.8604651162790697,0.8440766550522648,0.8420565500306244,0.855072463768116,0.853279478026251,0.833511995463838
f3,nsga3,3,5,41.0,13.0,15.0,0.0,0.8453608247422679,0.5357142857142857,0.0,1.0,0.4642857142857143,0.7321428571428571,0.7321428571428572,0.6813851438692469,0.782608695652174,0.8556534679079242,0.6211927957929211
f3,rs,3,5,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f3,spea2,3,5,40.0,21.0,7.0,1.0,0.9090909090909092,0.25,0.024390243902439025,0.975609756097561,0.75,0.851063829787234,0.8628048780487805,0.8553989227683015,0.8840579710144928,0.9013207588042399,0.8223840041020791
f4,ga,4,5,37.0,19.0,5.0,8.0,0.8505747126436781,0.20833333333333334,0.17777777777777778,0.8222222222222222,0.7916666666666666,0.8809523809523809,0.8069444444444445,0.8067998053581359,0.8115942028985508,0.7873559889038672,0.806340871568905
f4,ibea,4,5,34.0,19.0,5.0,11.0,0.8095238095238095,0.20833333333333334,0.24444444444444444,0.7555555555555555,0.7916666666666666,0.8717948717948718,0.7736111111111111,0.7734003802353269,0.7681159420289855,0.7430590502354117,0.7728922456216754
f4,nsga2,4,5,45.0,18.0,6.0,0.0,0.9375,0.25,0.0,1.0,0.75,0.8823529411764706,0.875,0.8660254037844386,0.9130434782608695,0.9393364366277243,0.8232233047033631
f4,nsga3,4,5,41.0,18.0,6.0,4.0,0.891304347826087,0.25,0.08888888888888889,0.9111111111111111,0.75,0.8723404255319149,0.8305555555555555,0.8266397845091497,0.855072463768116,0.8448272459119693,0.8123817245470191
