proj,algo,exp,iter,F1,fpr,fnr,recall,tnr,precision,auc,G,accuracy,Gmean,balance
f9,ibea,9,1,0.631578947368421,0.08860759493670886,0.0,1.0,0.9113924050632911,0.46153846153846156,0.9556962025316456,0.9546687410108761,0.9176470588235294,0.6793662204867574,0.9373449687556223
f9,nsga2,9,1,0.5882352941176471,0.0759493670886076,0.16666666666666666,0.8333333333333334,0.9240506329113924,0.45454545454545453,0.878691983122363,0.8775204807255652,0.9176470588235294,0.6696289632348263,0.87048922025766
f9,nsga3,9,1,0.6,0.10126582278481013,0.0,1.0,0.8987341772151899,0.42857142857142855,0.9493670886075949,0.9480159161191282,0.9058823529411765,0.6546536707079771,0.9283942500064256
f9,rs,9,1,0.13333333333333333,0.9873417721518988,0.0,1.0,0.012658227848101266,0.07142857142857142,0.5063291139240507,0.1125087900926024,0.08235294117647059,0.2672612419124244,0.30184393756264927
f9,spea2,9,1,0.6666666666666666,0.0759493670886076,0.0,1.0,0.9240506329113924,0.5,0.9620253164556962,0.9612755239323388,0.9294117647058824,0.7071067811865476,0.9462956875048192
f10,ga,0,2,0.1111111111111111,0.9875,0.16666666666666666,0.8333333333333334,0.0125,0.05952380952380952,0.4229166666666667,0.10206207261596575,0.06976744186046512,0.17251638983558856,0.2918566431230969
f10,ibea,0,2,0.37499999999999994,0.0875,0.5,0.5,0.9125,0.3,0.70625,0.6754628043053148,0.8837209302325582,0.5368034041777698,0.6410736496159692
f10,nsga2,0,2,0.4,0.125,0.3333333333333333,0.6666666666666666,0.875,0.2857142857142857,0.7708333333333333,0.7637626158259733,0.8604651162790697,0.5270462766947298,0.7482698755501132
f10,nsga3,0,2,0.42105263157894735,0.1125,0.3333333333333333,0.6666666666666666,0.8875,0.3076923076923077,0.7770833333333332,0.769198717280955,0.872093023255814,0.5470487925717068,0.7512356927620935
f10,rs,0,2,0.10989010989010989,1.0,0.16666666666666666,0.8333333333333334,0.0,0.058823529411764705,0.41666666666666674,0.0,0.05813953488372093,0.0,0.2831395610797812
f10,spea2,0,2,0.4444444444444444,0.1,0.3333333333333333,0.6666666666666666,0.9,0.3333333333333333,0.7833333333333332,0.7745966692414834,0.8837209302325582,0.5694947974514994,0.7539196156627767
f1,ga,1,2,0.0449438202247191,1.0,0.0,1.0,0.0,0.022988505747126436,0.5,0.0,0.022988505747126436,0.0,0.29289321881345254
f1,ibea,1,2,0.1904761904761905,0.2,0.0,1.0,0.8,0.10526315789473684,0.9,0.8944271909999159,0.8045977011494253,0.3244428422615251,0.8585786437626906
f1,nsga2,1,2,0.17391304347826084,0.2235294117647059,0.0,1.0,0.7764705882352941,0.09523809523809523,0.888235294117647,0.881175685227012,0.7816091954022989,0.3086066999241838,0.8419408371465364
f1,nsga3,1,2,0.18181818181818182,0.21176470588235294,0.0,1.0,0.788235294117647,0.1,0.8941176470588236,0.8878261621047484,0.7931034482758621,0.31622776601683794,0.8502597404546135
f1,rs,1,2,0.0449438202247191,1.0,0.0,1.0,0.0,0.022988505747126436,0.5,0.0,0.022988505747126436,0.0,0.29289321881345254
f1,spea2,1,2,0.1904761904761905,0.2,0.0,1.0,0.8,0.10526315789473684,0.9,0.8944271909999159,0.8045977011494253,0.3244428422615251,0.8585786437626906
f2,ga,2,2,0.15384615384615385,0.987012987012987,0.125,0.875,0.012987012987012988,0.08433734939759036,0.4439935064935065,0.10660035817780522,0.09411764705882353,0.20535012709710013,0.29650172831331745
f2,ibea,2,2,0.56,0.12987012987012986,0.125,0.875,0.8701298701298701,0.4117647058823529,0.872564935064935,0.8725615372932939,0.8705882352941177,0.6369531714031681,0.8725416722366004
f2,nsga2,2,2,0.4285714285714285,0.18181818181818182,0.25,0.75,0.8181818181818182,0.3,0.7840909090909091,0.7833494518006403,0.8117647058823529,0.5392302205637503,0.7814160902082802
f2,nsga3,2,2,0.608695652173913,0.1038961038961039,0.125,0.875,0.8961038961038961,0.4666666666666667,0.885551948051948,0.8854890790353708,0.8941176470588236,0.6782329983125268,0.8850665401095268
f2,rs,2,2,0.1758241758241758,0.974025974025974,0.0,1.0,0.025974025974025976,0.0963855421686747,0.512987012987013,0.16116459280507606,0.11764705882352941,0.3104602102825332,0.3112596287144018
f2,spea2,2,2,0.5833333333333334,0.11688311688311688,0.125,0.875,0.8831168831168831,0.4375,0.8790584415584416,0.8790490729915326,0.8823529411764706,0.6566273069937429,0.8789903660605645
f3,ga,3,2,0.15384615384615385,0.9871794871794872,0.0,1.0,0.01282051282051282,0.08333333333333333,0.5064102564102564,0.11322770341445958,0.09411764705882353,0.28867513459481287,0.3019586903671262
f3,ibea,3,2,0.5263157894736842,0.08974358974358974,0.2857142857142857,0.7142857142857143,0.9102564102564102,0.4166666666666667,0.8122710622710624,0.806339351751575,0.8941176470588236,0.6365933879271064,0.7882376745484573
f3,nsga2,3,2,0.5555555555555556,0.07692307692307693,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.45454545454545453,0.8186813186813188,0.8119979429411502,0.9058823529411765,0.665026647782209,0.790775464124618
f3,nsga3,3,2,0.5263157894736842,0.08974358974358974,0.2857142857142857,0.7142857142857143,0.9102564102564102,0.4166666666666667,0.8122710622710624,0.806339351751575,0.8941176470588236,0.6365933879271064,0.7882376745484573
f3,rs,3,2,0.15217391304347827,1.0,0.0,1.0,0.0,0.08235294117647059,0.5,0.0,0.08235294117647059,0.0,0.29289321881345254
f3,spea2,3,2,0.5833333333333334,0.1282051282051282,0.0,1.0,0.8717948717948718,0.4117647058823529,0.9358974358974359,0.9336995618478525,0.8823529411764706,0.6416889479197478,0.9093452844632631
f4,ga,4,2,0.15384615384615385,0.9871794871794872,0.0,1.0,0.01282051282051282,0.08333333333333333,0.5064102564102564,0.11322770341445958,0.09411764705882353,0.28867513459481287,0.3019586903671262
f4,ibea,4,2,0.4827586206896552,0.19230769230769232,0.0,1.0,0.8076923076923077,0.3181818181818182,0.9038461538461539,0.8987170342729172,0.8235294117647058,0.5640760748177662,0.8640179266948947
f4,nsga2,4,2,0.4666666666666667,0.20512820512820512,0.0,1.0,0.7948717948717948,0.30434782608695654,0.8974358974358975,0.8915558282417286,0.8117647058823529,0.5516772843673705,0.8549524551412211
f4,nsga3,4,2,0.5185185185185185,0.16666666666666666,0.0,1.0,0.8333333333333334,0.35,0.9166666666666666,0.9128709291752769,0.8470588235294118,0.5916079783099616,0.882148869802242
f4,rs,4,2,0.15217391304347827,1.0,0.0,1.0,0.0,0.08235294117647059,0.5,0.0,0.08235294117647059,0.0,0.29289321881345254
f4,spea2,4,2,0.5,0.1794871794871795,0.0,1.0,0.8205128205128205,0.3333333333333333,0.9102564102564102,0.9058216273156766,0.8352941176470589,0.5773502691896257,0.8730833982485684
f5,ga,5,2,0.15384615384615385,0.9871794871794872,0.0,1.0,0.01282051282051282,0.08333333333333333,0.5064102564102564,0.11322770341445958,0.09411764705882353,0.28867513459481287,0.3019586903671262
f5,ibea,5,2,0.6086956521739131,0.11538461538461539,0.0,1.0,0.8846153846153846,0.4375,0.9423076923076923,0.9405399431259602,0.8941176470588236,0.6614378277661477,0.9184107560169368
f5,nsga2,5,2,0.5833333333333334,0.1282051282051282,0.0,1.0,0.8717948717948718,0.4117647058823529,0.9358974358974359,0.9336995618478525,0.8823529411764706,0.6416889479197478,0.9093452844632631
f5,nsga3,5,2,0.5833333333333334,0.1282051282051282,0.0,1.0,0.8717948717948718,0.4117647058823529,0.9358974358974359,0.9336995618478525,0.8823529411764706,0.6416889479197478,0.9093452844632631
f5,rs,5,2,0.15730337078651685,0.9615384615384616,0.0,1.0,0.038461538461538464,0.08536585365853659,0.5192307692307692,0.19611613513818404,0.11764705882352941,0.2921743548953888,0.3200896334744736
f5,spea2,5,2,0.5384615384615384,0.15384615384615385,0.0,1.0,0.8461538461538461,0.3684210526315789,0.9230769230769231,0.9198662110077999,0.8588235294117647,0.6069769786668839,0.8912143413559157
f6,ga,6,2,0.1348314606741573,0.9746835443037974,0.0,1.0,0.02531645569620253,0.07228915662650602,0.5126582278481013,0.15911145683514602,0.09411764705882353,0.2688664289689325,0.3107946563118461
f6,ibea,6,2,0.4705882352941177,0.08860759493670886,0.3333333333333333,0.6666666666666666,0.9113924050632911,0.36363636363636365,0.7890295358649788,0.779483762953957,0.8941176470588236,0.5948179165159316,0.7561123035169885
f6,nsga2,6,2,0.4444444444444444,0.10126582278481013,0.3333333333333333,0.6666666666666666,0.8987341772151899,0.3333333333333333,0.7827004219409281,0.7740517541763341,0.8823529411764706,0.5693864357727616,0.7536609267945951
f6,nsga3,6,2,0.2222222222222222,0.12658227848101267,0.6666666666666666,0.3333333333333333,0.8734177215189873,0.16666666666666666,0.6033755274261603,0.5395732021758763,0.8352941176470589,0.3969058409438471,0.5201731991281182
f6,rs,6,2,0.13636363636363635,0.9620253164556962,0.0,1.0,0.0379746835443038,0.07317073170731707,0.5189873417721519,0.19487094073848926,0.10588235294117647,0.2705008904002297,0.31974537506104295
f6,spea2,6,2,0.4444444444444444,0.10126582278481013,0.3333333333333333,0.6666666666666666,0.8987341772151899,0.3333333333333333,0.7827004219409281,0.7740517541763341,0.8823529411764706,0.5693864357727616,0.7536609267945951
f7,ga,7,2,0.13186813186813187,1.0,0.0,1.0,0.0,0.07058823529411765,0.5,0.0,0.07058823529411765,0.0,0.29289321881345254
f7,ibea,7,2,0.36363636363636365,0.1518987341772152,0.3333333333333333,0.6666666666666666,0.8481012658227848,0.25,0.7573839662447257,0.7519314090273503,0.8352941176470589,0.4927003381249152,0.7409784405153199
f7,nsga2,7,2,0.36363636363636365,0.1518987341772152,0.3333333333333333,0.6666666666666666,0.8481012658227848,0.25,0.7573839662447257,0.7519314090273503,0.8352941176470589,0.4927003381249152,0.7409784405153199
f7,nsga3,7,2,0.30769230769230765,0.20253164556962025,0.3333333333333333,0.6666666666666666,0.7974683544303798,0.2,0.7320675105485231,0.7291402948817554,0.788235294117647,0.4402796314232057,0.7242009983989705
f7,rs,7,2,0.13186813186813187,1.0,0.0,1.0,0.0,0.07058823529411765,0.5,0.0,0.07058823529411765,0.0,0.29289321881345254
f7,spea2,7,2,0.39999999999999997,0.17721518987341772,0.16666666666666666,0.8333333333333334,0.8227848101265823,0.2631578947368421,0.8280590717299579,0.8280422745481166,0.8235294117647058,0.5090880610537788,0.8279781971672642
f8,ga,8,2,0.15217391304347827,1.0,0.0,1.0,0.0,0.08235294117647059,0.5,0.0,0.08235294117647059,0.0,0.29289321881345254
f8,ibea,8,2,0.7368421052631579,0.0641025641025641,0.0,1.0,0.9358974358974359,0.5833333333333334,0.967948717948718,0.9674179220468452,0.9411764705882353,0.7637626158259734,0.9546726422316316
f8,nsga2,8,2,0.7368421052631579,0.0641025641025641,0.0,1.0,0.9358974358974359,0.5833333333333334,0.967948717948718,0.9674179220468452,0.9411764705882353,0.7637626158259734,0.9546726422316316
f8,nsga3,8,2,0.7777777777777778,0.05128205128205128,0.0,1.0,0.9487179487179487,0.6363636363636364,0.9743589743589743,0.9740215340114143,0.9529411764705882,0.7977240352174656,0.9637381137853053
f8,rs,8,2,0.15217391304347827,1.0,0.0,1.0,0.0,0.08235294117647059,0.5,0.0,0.08235294117647059,0.0,0.29289321881345254
f8,spea2,8,2,0.8235294117647058,0.038461538461538464,0.0,1.0,0.9615384615384616,0.7,0.9807692307692307,0.9805806756909202,0.9647058823529412,0.8366600265340756,0.9728035853389789
f9,ga,9,2,0.13333333333333333,0.9873417721518988,0.0,1.0,0.012658227848101266,0.07142857142857142,0.5063291139240507,0.1125087900926024,0.08235294117647059,0.2672612419124244,0.30184393756264927
f9,ibea,9,2,0.5714285714285715,0.11392405063291139,0.0,1.0,0.8860759493670886,0.4,0.9430379746835443,0.9413160730419345,0.8941176470588236,0.6324555320336759,0.9194435312572288
f9,nsga2,9,2,0.5714285714285715,0.11392405063291139,0.0,1.0,0.8860759493670886,0.4,0.9430379746835443,0.9413160730419345,0.8941176470588236,0.6324555320336759,0.9194435312572288
f9,nsga3,9,2,0.631578947368421,0.08860759493670886,0.0,1.0,0.9113924050632911,0.46153846153846156,0.9556962025316456,0.9546687410108761,0.9176470588235294,0.6793662204867574,0.9373449687556223
f9,rs,9,2,0.13636363636363635,0.9620253164556962,0.0,1.0,0.0379746835443038,0.07317073170731707,0.5189873417721519,0.19487094073848926,0.10588235294117647,0.2705008904002297,0.31974537506104295
f9,spea2,9,2,0.5,0.1518987341772152,0.0,1.0,0.8481012658227848,0.3333333333333333,0.9240506329113924,0.9209241368444986,0.8588235294117647,0.5773502691896257,0.8925913750096384
f10,ga,0,3,0.10989010989010989,1.0,0.16666666666666666,0.8333333333333334,0.0,0.058823529411764705,0.41666666666666674,0.0,0.05813953488372093,0.0,0.2831395610797812
f10,ibea,0,3,0.5,0.075,0.3333333333333333,0.6666666666666666,0.925,0.4,0.7958333333333333,0.7852812659593165,0.9069767441860465,0.624078267696069,0.7584051830945963
f10,nsga2,0,3,0.36363636363636365,0.15,0.3333333333333333,0.6666666666666666,0.85,0.25,0.7583333333333333,0.752772652709081,0.8372093023255814,0.49280538030458115,0.741532293012153
f10,nsga3,0,3,0.3809523809523809,0.1375,0.3333333333333333,0.6666666666666666,0.8625,0.26666666666666666,0.7645833333333333,0.758287544405155,0.8488372093023255,0.5090726171947032,0.7450320009186338
f10,rs,0,3,0.0,0.025,1.0,0.0,0.975,0.0,0.4875,0.0,0.9069767441860465,0.0,0.29267228246024457
f10,spea2,0,3,0.28571428571428575,0.15,0.5,0.5,0.85,0.2,0.675,0.6519202405202649,0.8255813953488372,0.4376634503527201,0.630879423494165
f1,ga,1,3,0.0449438202247191,1.0,0.0,1.0,0.0,0.022988505747126436,0.5,0.0,0.022988505747126436,0.0,0.29289321881345254
f1,ibea,1,3,0.19999999999999998,0.18823529411764706,0.0,1.0,0.8117647058823529,0.1111111111111111,0.9058823529411765,0.9009798587550961,0.8160919540229885,0.3333333333333333,0.8668975470707676
f1,nsga2,1,3,0.16666666666666669,0.23529411764705882,0.0,1.0,0.7647058823529411,0.09090909090909091,0.8823529411764706,0.8744746321952062,0.7701149425287356,0.30151134457776363,0.8336219338384594
f1,nsga3,1,3,0.19999999999999998,0.18823529411764706,0.0,1.0,0.8117647058823529,0.1111111111111111,0.9058823529411765,0.9009798587550961,0.8160919540229885,0.3333333333333333,0.8668975470707676
f1,rs,1,3,0.04545454545454545,0.9882352941176471,0.0,1.0,0.011764705882352941,0.023255813953488372,0.5058823529411764,0.10846522890932808,0.034482758620689655,0.15249857033260467,0.3012121221215295
f1,spea2,1,3,0.2222222222222222,0.16470588235294117,0.0,1.0,0.8352941176470589,0.125,0.9176470588235294,0.9139442639718567,0.8390804597701149,0.3535533905932738,0.8835353536869216
f2,ga,2,3,0.17391304347826084,0.987012987012987,0.0,1.0,0.012987012987012988,0.09523809523809523,0.5064935064935066,0.11396057645963795,0.10588235294117647,0.3086066999241838,0.3020764237639272
f2,ibea,2,3,0.56,0.12987012987012986,0.125,0.875,0.8701298701298701,0.4117647058823529,0.872564935064935,0.8725615372932939,0.8705882352941177,0.6369531714031681,0.8725416722366004
f2,nsga2,2,3,0.608695652173913,0.1038961038961039,0.125,0.875,0.8961038961038961,0.4666666666666667,0.885551948051948,0.8854890790353708,0.8941176470588236,0.6782329983125268,0.8850665401095268
f2,nsga3,2,3,0.56,0.12987012987012986,0.125,0.875,0.8701298701298701,0.4117647058823529,0.872564935064935,0.8725615372932939,0.8705882352941177,0.6369531714031681,0.8725416722366004
f2,rs,2,3,0.15384615384615385,0.987012987012987,0.125,0.875,0.012987012987012988,0.08433734939759036,0.4439935064935065,0.10660035817780522,0.09411764705882353,0.20535012709710013,0.29650172831331745
f2,spea2,2,3,0.4999999999999999,0.16883116883116883,0.125,0.875,0.8311688311688312,0.35,0.8530844155844156,0.8528028654224418,0.8352941176470589,0.5870395085642742,0.8514588212499667
f3,ga,3,3,0.15384615384615385,0.9871794871794872,0.0,1.0,0.01282051282051282,0.08333333333333333,0.5064102564102564,0.11322770341445958,0.09411764705882353,0.28867513459481287,0.3019586903671262
f3,ibea,3,3,0.5555555555555556,0.07692307692307693,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.45454545454545453,0.8186813186813188,0.8119979429411502,0.9058823529411765,0.665026647782209,0.790775464124618
f3,nsga2,3,3,0.43478260869565216,0.14102564102564102,0.2857142857142857,0.7142857142857143,0.8589743589743589,0.3125,0.7866300366300367,0.7832963127406598,0.8470588235294118,0.5508557242922208,0.7746992182792996
f3,nsga3,3,3,0.43478260869565216,0.14102564102564102,0.2857142857142857,0.7142857142857143,0.8589743589743589,0.3125,0.7866300366300367,0.7832963127406598,0.8470588235294118,0.5508557242922208,0.7746992182792996
f3,rs,3,3,0.15217391304347827,1.0,0.0,1.0,0.0,0.08235294117647059,0.5,0.0,0.08235294117647059,0.0,0.29289321881345254
f3,spea2,3,3,0.6086956521739131,0.11538461538461539,0.0,1.0,0.8846153846153846,0.4375,0.9423076923076923,0.9405399431259602,0.8941176470588236,0.6614378277661477,0.9184107560169368
